SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT	WTD	OBSERVED	EXPECTED	ORFS
CENS	PWY0-1261	"anhydromuropeptides recycling"	10	9	46	-1.5	root (1)	Bacteria (2)	[O_45411_0,O_77491_7,O_19764_3,O_52458_0,O_6803_4,O_95127_0,O_14409_2,O_85725_0,O_2991_4,O_44222_8,O_52457_0,O_48690_0,O_74019_1,O_11839_0,O_43184_0,O_24190_0,O_61073_2,O_96707_0,O_18654_0,O_89922_0,O_77576_15,O_35874_0,O_30924_1,O_91856_0,O_59705_0,O_99370_1,O_89567_0,O_57041_0,O_11373_24,O_42896_0,O_34762_0,O_6161_0,O_76039_2,O_15902_1,O_34991_1,O_74931_4,O_64782_0,O_7847_12,O_89_0,O_70392_0,O_46198_0,O_14886_1,O_75914_2,O_73893_0,O_79882_0,O_53442_3]
CENS	HEME-BIOSYNTHESIS-II	"heme biosynthesis I (aerobic)"	4	4	30	-1.5	root (1)	Bacteria (2)	[O_12419_4,O_40464_0,O_69005_1,O_4823_1,O_19306_1,O_13544_1,O_13544_0,O_5423_0,O_85244_0,O_64975_0,O_59148_2,O_18046_1,O_12419_5,O_25023_1,O_29890_0,O_84729_0,O_26076_0,O_46275_0,O_39230_1,O_68529_2,O_61783_0,O_15228_1,O_60279_0,O_16648_0,O_22682_0,O_92782_0,O_14057_2,O_68863_1,O_14928_0,O_70717_0]
CENS	KDO-LIPASYN-PWY	"(Kdo)2-lipid A biosynthesis I"	2	2	4	-1.75	root (1)	Viridiplantae (33090)	[O_9768_1,O_29536_1,O_9769_0,O_19071_0]
CENS	ARABCAT-PWY	"L-arabinose degradation I"	3	3	4	-1.5	root (1)	Bacteria (2)	[O_47022_1,O_71469_1,O_82060_0,O_71469_2]
CENS	SERDEG-PWY	"L-serine degradation"	3	1	9	-1.5	root (1)	Bacteria (2)	[O_52377_0,O_11266_1,O_87739_0,O_37187_1,O_78620_0,O_19423_0,O_33066_0,O_28280_0,O_71725_1]
CENS	RIBOSYN2-PWY	"flavin biosynthesis I (bacteria and plants)"	9	7	25	-1.5	root (1)	Bacteria (2)	[O_35605_0,O_47097_0,O_28660_0,O_14350_0,O_66934_0,O_22607_6,O_21783_1,O_21783_2,O_61979_0,O_61979_1,O_16764_1,O_28713_1,O_28713_0,O_53517_0,O_29030_0,O_51943_0,O_61978_12,O_61978_11,O_77564_3,O_41580_0,O_14815_1,O_14815_0,O_14815_2,O_26125_1,O_22607_14]
CENS	PWY-1722	"formate assimilation into 5,10-methylenetetrahydrofolate"	3	3	7	-1.5	root (1)	Eukaryota (2759)	[O_22975_4,O_14330_1,O_16499_0,O_15217_2,O_74690_0,O_893_3,O_83820_0]
CENS	PWY-6536	"4-aminobutanoate degradation III"	2	1	3	-1.5	root (1)	Bacteria (2)	[O_90200_0,O_37182_0,O_71310_1]
CENS	PWY-6077	"anthranilate degradation II (aerobic)"	2	1	1	-1.75	root (1)	Proteobacteria (1224)	[O_41117_0]
CENS	PWY0-1312	"acetate formation from acetyl-CoA I"	2	2	6	-1.5	root (1)	Archaea (2157)	[O_10350_0,O_4296_8,O_79203_1,O_14559_1,O_6474_6,O_6474_7]
CENS	PWY-6622	"heptadecane biosynthesis"	3	1	2	-1.5	root (1)	Bacteria (2)	[O_4785_1,O_1037_2]
CENS	ETOH-ACETYLCOA-ANA-PWY	"ethanol degradation I"	2	2	20	-1.5	root (1)	Archaea (2157)	[O_27243_0,O_53679_0,O_82512_0,O_56436_0,O_92517_0,O_2488_1,O_8006_3,O_68550_2,O_99476_1,O_48100_2,O_30535_1,O_15933_1,O_67688_0,O_72084_13,O_92049_0,O_9223_1,O_37937_0,O_50234_0,O_21115_1,O_96668_0]
CENS	PWY-6620	"guanine and guanosine salvage"	2	2	8	-1.5	root (1)	Archaea (2157)	[O_50482_0,O_48085_0,O_23216_1,O_17720_0,O_26493_1,O_8800_0,O_80179_0,O_8762_2]
CENS	PANTO-PWY	"phosphopantothenate biosynthesis I"	4	4	17	-1.5	root (1)	Bacteria (2)	[O_89081_0,O_10242_0,O_32939_1,O_87352_1,O_13139_1,O_22577_3,O_13140_0,O_42912_0,O_47811_1,O_63669_1,O_12810_2,O_30701_0,O_68639_4,O_31204_1,O_5226_4,O_77760_5,O_8207_0]
CENS	PWY-702	"L-methionine biosynthesis II"	6	3	36	-1.96875	root (1)	Embryophyta (3193)	[O_49265_2,O_4296_47,O_31148_0,O_73412_1,O_41246_0,O_67546_0,O_21930_1,O_29140_0,O_35826_0,O_50061_0,O_49266_0,O_50060_1,O_45202_0,O_16990_9,O_28746_0,O_87505_0,O_16991_2,O_16991_0,O_21931_0,O_27185_0,O_61504_0,O_31734_0,O_31733_0,O_95067_0,O_64184_0,O_11738_0,O_530_3,O_15207_0,O_80158_0,O_60680_0,O_21201_0,O_21201_1,O_21729_5,O_91966_0,O_8315_1,O_42059_0]
CENS	PWY-701	"L-methionine degradation II"	3	1	5	-1.5	root (1)	Bacteria (2)	[O_22693_1,O_88874_1,O_33577_0,O_35561_2,O_3541_1]
CENS	PWY-2361	"3-oxoadipate degradation"	2	2	4	-1.75	root (1)	Proteobacteria (1224)	[O_68762_0,O_65237_1,O_50354_0,O_51257_0]
CENS	PWY-5886	"4-hydroxyphenylpyruvate biosynthesis"	1	1	6	-1.5	root (1)	Archaea (2157)	[O_5640_1,O_26819_1,O_36980_0,O_1364_0,O_46700_1,O_45138_0]
CENS	PWY-2201	"folate transformations I"	12	10	74	-1.5	root (1)	Eukaryota (2759)	[O_48906_0,O_49265_2,O_28189_0,O_46092_0,O_73412_1,O_15207_0,O_16990_9,O_22975_4,O_61504_0,O_45202_0,O_89140_0,O_67554_4,O_893_3,O_58032_0,O_29140_0,O_49106_0,O_50061_0,O_12818_0,O_61328_0,O_49266_0,O_50060_1,O_50271_0,O_28747_0,O_70383_0,O_95680_0,O_15217_2,O_61978_8,O_28746_1,O_28746_0,O_73412_0,O_16991_2,O_16991_3,O_16991_0,O_83820_0,O_27185_0,O_77990_0,O_16499_0,O_14330_1,O_1169_0,O_22215_0,O_87505_0,O_31734_0,O_70622_1,O_31733_0,O_52940_0,O_41694_1,O_5182_1,O_50280_1,O_11738_0,O_30487_1,O_95343_0,O_58882_1,O_58883_0,O_28678_1,O_94051_0,O_50453_0,O_80158_0,O_79887_0,O_60680_0,O_95067_0,O_21201_0,O_21201_1,O_21729_5,O_72023_2,O_7367_0,O_68814_5,O_74690_0,O_46305_0,O_65161_0,O_11145_0,O_42059_0,O_42059_1,O_24857_0,O_41246_0]
CENS	PWY-5923	"limonene degradation I (D-limonene)"	7	1	1	-1.5	root (1)	Bacteria (2)	[O_14050_0]
CENS	PWY-5078	"L-isoleucine degradation II"	3	2	19	-1.875	root (1)	Fungi (4751)	[O_8959_0,O_53679_0,O_27243_0,O_56436_0,O_92517_0,O_43837_3,O_2488_1,O_96668_0,O_4882_0,O_15933_1,O_67688_0,O_28035_0,O_9223_1,O_37937_0,O_50234_0,O_48100_2,O_43838_0,O_50223_0,O_8006_3]
CENS	PWY-7250	"[2Fe-2S] iron-sulfur cluster biosynthesis"	10	5	3	-1.5	root (1)	Eukaryota (2759)	[O_53374_0,O_233_0,O_50344_0]
CENS	PWY66-367	"ketogenesis"	5	4	45	-1.9921875	root (1)	Chordata (7711)	[O_59475_1,O_52771_0,O_69305_0,O_50814_1,O_7800_1,O_42255_0,O_24699_0,O_76513_0,O_53248_0,O_18688_0,O_69304_2,O_73419_0,O_14036_0,O_73418_0,O_69582_1,O_59481_5,O_27964_1,O_41458_0,O_60507_0,O_8730_4,O_66703_0,O_83584_0,O_36963_0,O_92589_0,O_59107_0,O_23111_1,O_28897_4,O_54987_1,O_3193_0,O_16772_17,O_7306_1,O_15128_0,O_32583_0,O_69078_0,O_92262_0,O_70130_0,O_43581_0,O_3539_0,O_23680_10,O_4296_10,O_43838_3,O_14376_1,O_61067_1,O_26125_0,O_3227_0]
CENS	PWY-2161	"folate polyglutamylation"	5	5	27	-1.5	root (1)	Eukaryota (2759)	[O_12818_0,O_16499_0,O_97075_0,O_61328_0,O_15217_2,O_61978_8,O_50280_1,O_14330_1,O_22215_0,O_14384_2,O_5182_1,O_67554_4,O_95343_0,O_58883_0,O_79887_0,O_94051_0,O_58882_1,O_46874_0,O_65161_0,O_94375_1,O_72023_2,O_68814_5,O_74690_0,O_1169_0,O_68653_1,O_11145_0,O_28678_1]
CENS	BETSYN-PWY	"glycine betaine biosynthesis I (Gram-negative bacteria)"	2	2	8	-1.75	root (1)	Proteobacteria (1224)	[O_81636_0,O_37113_0,O_1041_1,O_1041_0,O_15563_0,O_50023_0,O_55324_1,O_27823_8]
CENS	PYRIDNUCSYN-PWY	"NAD biosynthesis I (from aspartate)"	6	5	31	-1.5	root (1)	Eukaryota (2759)	[O_1957_0,O_12034_0,O_1275_2,O_66784_1,O_71264_1,O_30078_3,O_59084_0,O_83059_0,O_98308_0,O_71873_2,O_97795_0,O_62042_0,O_32_8,O_59154_0,O_76409_0,O_13070_6,O_76811_11,O_8545_2,O_23128_1,O_71644_0,O_79171_0,O_39378_0,O_28074_3,O_39379_0,O_45946_1,O_19427_2,O_1003_0,O_20776_0,O_18800_31,O_12624_1,O_49333_0]
CENS	PWY66-368	"ketolysis"	3	3	43	-1.9921875	root (1)	Chordata (7711)	[O_59475_1,O_76513_0,O_54987_1,O_68158_0,O_24699_0,O_66703_0,O_66703_1,O_53248_0,O_18688_0,O_14036_0,O_70130_0,O_68157_1,O_68157_0,O_52771_0,O_59481_5,O_27964_1,O_60507_0,O_8730_4,O_4296_10,O_83584_0,O_92589_0,O_59107_0,O_23111_1,O_28897_4,O_42255_0,O_3193_0,O_16772_17,O_7306_1,O_15128_0,O_32583_0,O_43838_3,O_69078_0,O_92262_0,O_41458_0,O_61067_1,O_3539_0,O_20139_1,O_2731_0,O_87847_1,O_14376_1,O_43581_0,O_26125_0,O_3227_0]
CENS	PWY-7663	"gondoate biosynthesis (anaerobic)"	4	3	14	-1.5	root (1)	Bacteria (2)	[O_3351_1,O_4296_11,O_86993_0,O_9499_0,O_94358_0,O_64751_0,O_88721_0,O_39991_0,O_2221_1,O_66744_0,O_80660_0,O_20313_0,O_80528_0,O_71188_0]
CENS	PWY-5194	"siroheme biosynthesis"	4	4	7	-1.5	root (1)	Bacteria (2)	[O_99888_0,O_38243_0,O_62724_0,O_49047_1,O_82386_0,O_27595_0,O_16938_6]
CENS	PWY-5198	"factor 420 biosynthesis"	5	3	3	-1.5	root (1)	Archaea (2157)	[O_23826_1,O_96901_0,O_87794_0]
CENS	PWY-1001	"cellulose biosynthesis"	1	1	2	-1.5	root (1)	Eukaryota (2759)	[O_304_1,O_88139_1]
CENS	PWY-3941	"beta-alanine biosynthesis II"	6	1	1	-1.5	root (1)	Bacteria (2)	[O_4861_0]
CENS	PPGPPMET-PWY	"ppGpp biosynthesis"	6	5	19	-1.5	root (1)	Bacteria (2)	[O_32528_2,O_7093_1,O_67371_2,O_22058_0,O_79791_0,O_33282_1,O_69056_0,O_30200_0,O_91022_0,O_15888_1,O_70341_1,O_11555_0,O_24229_0,O_77119_1,O_46746_0,O_77417_11,O_71011_0,O_25891_0,O_87801_0]
CENS	PWY-7308	"acrylonitrile degradation I"	2	2	11	-1.75	root (1)	Proteobacteria (1224)	[O_57291_0,O_39795_0,O_73659_1,O_25431_1,O_54081_0,O_38485_0,O_83294_0,O_53101_0,O_54080_1,O_96149_0,O_54082_0]
CENS	PWY-6363	"D-myo-inositol (1,4,5)-trisphosphate degradation"	3	1	4	-1.5	root (1)	Eukaryota (2759)	[O_29836_0,O_65609_0,O_26588_0,O_42902_3]
CENS	PWY-7220	"adenosine deoxyribonucleotides de novo biosynthesis II"	4	4	791	-1.5	root (1)	Bacteria (2)	[O_49993_8,O_15752_2,O_62141_0,O_71509_1,O_11549_16,O_74556_0,O_56351_0,O_57837_0,O_13398_3,O_13398_0,O_10918_0,O_36894_0,O_36894_1,O_17618_0,O_75938_3,O_52205_0,O_38189_0,O_25491_5,O_54184_1,O_33591_3,O_25491_4,O_63662_0,O_70341_1,O_82096_0,O_621_3,O_92905_0,O_77539_2,O_10055_2,O_5008_0,O_5008_1,O_14342_0,O_38158_3,O_5953_0,O_94955_2,O_29688_0,O_95559_0,O_21363_0,O_47721_0,O_85183_0,O_70783_6,O_15457_2,O_99559_0,O_97036_0,O_157_0,O_10039_4,O_23581_0,O_6775_5,O_44671_0,O_17618_2,O_72497_0,O_75103_1,O_65476_0,O_59205_0,O_27474_0,O_3806_0,O_1563_3,O_59439_0,O_39062_3,O_46832_0,O_8853_2,O_25005_0,O_16537_0,O_20559_0,O_50078_0,O_20156_0,O_52509_0,O_57950_0,O_48482_1,O_18355_0,O_23290_0,O_59128_8,O_29986_1,O_96846_0,O_60550_1,O_59437_0,O_21066_0,O_49575_0,O_48480_3,O_88527_0,O_82340_0,O_1741_4,O_52249_1,O_66392_0,O_62774_2,O_19329_0,O_8518_0,O_46033_0,O_23212_0,O_22153_1,O_7568_2,O_75571_0,O_75913_5,O_95557_0,O_75150_0,O_24636_0,O_12073_0,O_11489_0,O_11521_3,O_15361_0,O_57894_1,O_22055_0,O_81756_0,O_6479_0,O_16950_1,O_46447_0,O_41063_6,O_66376_0,O_35074_0,O_54698_0,O_42460_2,O_93198_0,O_7314_0,O_66849_0,O_41463_0,O_10118_0,O_59711_0,O_23214_2,O_47818_0,O_74914_0,O_8582_9,O_29869_0,O_74756_1,O_74756_0,O_21907_0,O_11436_0,O_77858_0,O_56046_1,O_56046_0,O_70417_1,O_1055_0,O_226_4,O_18058_2,O_70417_0,O_44939_2,O_44939_1,O_35505_1,O_65490_0,O_46884_0,O_57513_2,O_30200_0,O_69256_0,O_91449_0,O_13198_0,O_20212_0,O_36806_47,O_72651_0,O_74438_1,O_52206_3,O_60499_0,O_30652_0,O_74555_0,O_32258_0,O_28252_0,O_35784_1,O_35784_0,O_27587_0,O_94837_1,O_94837_0,O_70857_0,O_70857_1,O_36895_0,O_523_0,O_40264_0,O_40264_1,O_59387_0,O_59387_1,O_52508_0,O_90154_0,O_35786_1,O_72650_2,O_83603_0,O_46561_0,O_30738_0,O_25213_0,O_7375_0,O_6573_3,O_68840_13,O_60442_0,O_69941_0,O_98824_0,O_57519_0,O_88220_0,O_7271_26,O_2360_1,O_41386_2,O_36530_0,O_59652_1,O_31425_6,O_10948_0,O_4389_2,O_27473_1,O_40168_0,O_62142_0,O_37898_4,O_29686_0,O_16365_0,O_15612_0,O_53644_0,O_72261_0,O_18748_0,O_91022_0,O_19596_0,O_34645_0,O_87998_0,O_27733_0,O_54786_0,O_36955_0,O_16521_1,O_30791_0,O_9843_1,O_9843_0,O_23427_0,O_23427_1,O_42511_0,O_88024_0,O_67121_0,O_89330_0,O_29848_26,O_52231_0,O_29848_27,O_63079_1,O_51280_2,O_64663_0,O_57182_1,O_68213_0,O_81037_0,O_69676_0,O_57762_0,O_18964_4,O_11927_0,O_76607_0,O_54430_0,O_33170_0,O_66821_0,O_59813_0,O_55623_1,O_96435_2,O_95357_0,O_41537_0,O_82681_0,O_10846_0,O_48619_0,O_49455_0,O_58523_1,O_2837_0,O_81031_0,O_17277_0,O_89226_0,O_32888_3,O_62958_0,O_78205_0,O_16462_0,O_77944_46,O_51279_0,O_58332_0,O_85648_1,O_91726_0,O_88691_0,O_7093_1,O_2783_1,O_57837_1,O_95305_0,O_8866_0,O_26757_1,O_6452_40,O_30719_0,O_38796_0,O_75214_0,O_65907_4,O_65907_6,O_90653_0,O_53078_0,O_50226_0,O_58101_0,O_94987_0,O_5842_0,O_59324_6,O_57701_0,O_62541_10,O_9153_0,O_62541_11,O_61465_0,O_38671_0,O_23937_0,O_36829_0,O_49371_0,O_49371_1,O_6300_0,O_56209_2,O_20768_0,O_10082_6,O_9578_0,O_51313_2,O_10984_0,O_66600_0,O_17369_0,O_83754_0,O_95123_0,O_24698_10,O_96513_0,O_44584_1,O_10374_0,O_38210_0,O_99440_0,O_99353_0,O_17952_0,O_25230_1,O_1088_0,O_52199_0,O_43297_0,O_37300_5,O_9809_0,O_96976_0,O_72064_1,O_24807_0,O_25685_0,O_47656_1,O_93950_0,O_10974_1,O_56056_1,O_31732_0,O_67887_2,O_20748_0,O_46024_3,O_68630_0,O_16217_3,O_37203_0,O_71792_0,O_26826_4,O_20917_7,O_49973_2,O_94795_0,O_67371_2,O_41387_0,O_34037_0,O_34398_0,O_68662_0,O_14739_0,O_14739_1,O_31715_4,O_32396_0,O_15752_5,O_15508_0,O_49403_0,O_44542_0,O_16925_0,O_39189_6,O_35027_0,O_47965_1,O_75461_0,O_80229_0,O_52878_0,O_77811_2,O_9805_0,O_77811_1,O_5663_1,O_96147_0,O_61598_1,O_88537_0,O_60790_1,O_44902_1,O_63230_2,O_82928_1,O_25903_3,O_90930_0,O_14339_0,O_40184_1,O_40184_0,O_42671_7,O_70333_5,O_82171_0,O_20918_0,O_18801_5,O_53402_1,O_52889_0,O_61567_0,O_30646_1,O_30646_0,O_33217_0,O_70774_0,O_18965_0,O_18965_3,O_42871_1,O_46048_1,O_17523_0,O_12591_0,O_12591_1,O_42444_0,O_54838_1,O_82338_0,O_51104_0,O_28578_0,O_95588_0,O_91007_0,O_31634_0,O_11490_4,O_2205_0,O_30356_0,O_37302_0,O_4157_0,O_54333_1,O_12005_0,O_97899_1,O_78870_0,O_73300_1,O_33376_7,O_52643_0,O_56079_0,O_415_1,O_33376_8,O_13470_2,O_13470_0,O_7828_17,O_48911_1,O_84540_0,O_141_0,O_63355_0,O_77223_1,O_71940_0,O_19988_1,O_5037_1,O_3987_0,O_47657_0,O_88664_0,O_23741_0,O_21368_0,O_50225_0,O_11519_0,O_70984_2,O_34514_0,O_44126_1,O_21812_0,O_80382_0,O_26763_0,O_20937_0,O_49370_0,O_45147_0,O_38496_0,O_61770_0,O_73756_0,O_50744_0,O_42854_1,O_32280_0,O_305_18,O_37610_0,O_20628_1,O_10498_0,O_42995_18,O_81984_0,O_55839_0,O_76148_0,O_99720_0,O_7151_1,O_22708_1,O_89307_0,O_22708_3,O_77729_0,O_77729_1,O_42871_2,O_6112_0,O_83919_1,O_639_0,O_20558_7,O_33043_0,O_59953_0,O_3726_0,O_8808_5,O_5843_0,O_4830_0,O_54440_2,O_51064_0,O_11798_3,O_28601_0,O_256_2,O_39937_0,O_60398_1,O_710_0,O_34961_0,O_60956_0,O_46025_0,O_82655_0,O_48597_3,O_46102_0,O_48697_0,O_41037_2,O_14461_3,O_67215_0,O_40311_0,O_6113_0,O_51695_1,O_40358_0,O_44229_0,O_559_0,O_41413_18,O_14462_1,O_14462_0,O_8243_7,O_75460_0,O_75460_1,O_50935_0,O_57073_0,O_92082_0,O_80173_0,O_99546_0,O_52218_0,O_1360_0,O_57177_0,O_74279_0,O_70933_0,O_86288_0,O_11380_0,O_97331_1,O_91418_0,O_17095_5,O_20622_0,O_2226_0,O_25341_0,O_26624_0,O_82977_0,O_72644_0,O_68004_0,O_11874_0,O_38451_0,O_4780_0,O_65117_0,O_61947_0,O_20754_4,O_1329_0,O_51856_0,O_44932_0,O_60729_2,O_30647_0,O_85476_0,O_83738_0,O_20919_1,O_48597_0,O_29475_1,O_17705_0,O_10218_3,O_10218_0,O_82083_0,O_25634_0,O_67504_0,O_57315_1,O_63626_0,O_46514_0,O_46049_0,O_26234_2,O_88661_0,O_60600_0,O_59754_0,O_10314_0,O_17139_6,O_70134_0,O_70134_2,O_27178_0,O_44569_3,O_80205_0,O_24251_3,O_8582_8,O_36396_0,O_39936_3,O_55545_0,O_5361_0,O_4044_0,O_22058_0,O_78668_0,O_74662_1,O_36620_0,O_91432_0,O_24355_0,O_71210_0,O_52193_0,O_56846_0,O_69810_0,O_35692_0,O_69536_0,O_57257_0,O_57257_1,O_2738_1,O_2738_0,O_26805_0,O_58678_1,O_15967_1,O_73605_2,O_73605_1,O_20435_3,O_594_1,O_13167_2,O_384_3,O_57993_0,O_498_3,O_46265_1,O_46265_0,O_29573_2,O_77562_4,O_43280_0,O_75694_0,O_75309_0,O_31793_0,O_17761_0,O_17761_1,O_12246_0,O_92106_0,O_62687_0,O_78875_0,O_83873_0,O_46241_1,O_46241_0,O_1383_0,O_6299_0,O_2425_0,O_43128_0,O_77243_2,O_14881_0,O_13085_10,O_39495_17,O_59795_0,O_24095_0,O_32209_1,O_75501_0,O_13023_0,O_15307_0,O_2446_0,O_3199_0,O_2803_0,O_95171_0,O_58102_0,O_44791_0,O_53433_0,O_879_14,O_10504_0,O_84525_0,O_83810_0,O_11799_0,O_38960_1,O_56550_0,O_75694_1,O_22689_2,O_81843_0,O_16375_1,O_82695_0,O_9132_23,O_9132_22,O_14490_0,O_42653_0,O_64178_5,O_64178_0,O_15888_1,O_52530_1,O_67796_0,O_46513_0,O_68984_0,O_57634_0,O_38895_1,O_58679_2,O_2119_0,O_49994_1,O_13741_0,O_20753_2,O_47722_0,O_16299_0,O_66997_1,O_15411_1,O_28058_13,O_22540_0,O_66936_0,O_31241_1,O_9141_0,O_50769_1,O_50769_0,O_17041_0,O_10056_0,O_54965_0,O_17069_0,O_64385_0,O_33663_0,O_26132_0,O_18801_4,O_17095_0,O_70914_2,O_80309_0,O_93908_0,O_44598_0,O_38849_0,O_89178_1,O_22501_0,O_59794_4,O_48424_0,O_311_0,O_57633_0,O_58679_0,O_1192_1,O_96694_0,O_38611_2,O_33557_0,O_17175_0,O_77576_5,O_20176_0,O_42045_0,O_5081_0,O_78645_0,O_32461_0,O_85318_0,O_15862_0,O_16536_2,O_69250_0,O_12270_1,O_19560_0,O_3442_0,O_49745_1,O_90595_0,O_45940_0,O_25212_10,O_25212_11,O_34163_0,O_78400_0,O_76147_2,O_67260_1,O_64720_0,O_49880_1,O_16817_0,O_3440_0,O_42836_0,O_40207_0,O_41413_21,O_17436_8,O_13485_0,O_26448_0,O_28796_0,O_60025_0,O_3008_0,O_45512_0,O_43281_0,O_57275_0,O_12072_0,O_33084_2,O_36391_3,O_36391_0,O_20549_0,O_20549_1,O_90219_0,O_75308_1,O_28477_0,O_94437_0,O_1818_0,O_57648_0,O_57648_1,O_1337_1,O_58786_0,O_58786_1,O_10340_9,O_13022_4,O_13022_5,O_75743_7,O_17281_0,O_65651_0,O_593_1,O_41528_0,O_35506_0,O_96529_0,O_50924_0,O_62387_0,O_47522_1,O_44491_0,O_62631_0,O_2899_0,O_16629_0,O_18193_17,O_49313_1,O_43142_2,O_47560_0,O_33936_3,O_33936_0,O_14497_0,O_11311_5,O_11311_6,O_59984_2,O_67106_4,O_44381_1,O_93820_0,O_35196_1,O_509_0,O_12895_1,O_69032_0,O_34543_2,O_663_0,O_20919_0,O_74416_0,O_29273_0,O_50182_0]
CENS	PWY-7221	"guanosine ribonucleotides de novo biosynthesis"	4	4	38	-1.5	root (1)	Bacteria (2)	[O_40665_1,O_76444_0,O_1746_0,O_24432_0,O_87291_0,O_1747_0,O_2689_0,O_67505_0,O_6605_0,O_22058_0,O_1745_0,O_26723_3,O_23030_0,O_7093_1,O_91022_0,O_29891_0,O_14206_0,O_80227_0,O_12454_0,O_41177_1,O_44624_0,O_77033_0,O_11630_26,O_3783_0,O_32780_0,O_97476_0,O_67371_2,O_30200_0,O_85192_0,O_25600_5,O_15888_1,O_70341_1,O_96627_0,O_26368_0,O_8645_0,O_22467_4,O_1318_1,O_76984_4]
